date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
1/18/2015,2,2,2,7,0.9745869705631307,48.84,-0.9893412394440486,10170,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.5,0.800128721
1/18/2015,2,2,2,8,0.9745869705631307,25.9,0.3988889448662014,10170,0.8751323933214639,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.5,0.800128721
1/18/2015,2,2,2,9,0.9745869705631307,26.16,0.5436655442282792,3660,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,59.0,0.800015009
1/18/2015,2,2,2,4,-0.7810256229139316,22.52,-0.3522271435485112,10170,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.5,0.7005417
1/18/2015,2,2,2,10,-0.7810256229139316,22.52,-0.1056900207891743,10080,0.8965772252683996,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.0,0.700094156
1/18/2015,2,1,2,7,0.9745869705631307,2.9,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.692045455
1/18/2015,2,2,2,12,0.9745869705631307,26.87,-1.1032253533855199,5670,1.0355570481277037,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,31.5,0.662255892
1/18/2015,2,2,2,3,-1.2495473468233032,22.52,0.1468191036247044,10170,0.8406151769834007,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.5,0.650416734
1/18/2015,2,2,2,11,-1.2495473468233032,14.89,0.1503492012389778,10260,0.9362480047114821,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.650299575
1/18/2015,2,2,2,2,-1.2495473468233032,22.94,-0.06114688862519429,10170,0.7145577897630924,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.5,0.650243497
1/18/2015,2,1,2,8,0.9745869705631307,2.9,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.639867424
1/18/2015,2,2,2,5,-1.5568516894049635,20.4,-0.049657677317918265,10440,0.7754858342115337,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,58.0,0.600062696
1/18/2015,2,1,2,9,0.9745869705631307,3.94,0.23783672500679165,1800,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,10.0,0.582045455
1/18/2015,2,2,2,1,0.9745869705631307,49.1,0.5436655442282792,10350,0.6802976622377533,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.5,0.403242161
1/18/2015,2,1,2,10,-0.7810256229139316,3.94,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.235795455
1/19/2015,2,1,0,4,-0.7810256229139316,4.3,0.23783672500679165,5040,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,28.0,0.977272727
1/19/2015,2,1,0,9,0.9745869705631307,3.94,0.23783672500679165,1800,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,10.0,0.964106061
1/19/2015,2,1,0,5,-1.2495473468233032,4.15,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.958901515
1/19/2015,2,2,0,6,0.9745869705631307,11.41,-0.05539562326511858,4380,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,31.0,0.800358775
1/19/2015,2,2,0,8,0.9745869705631307,25.9,0.5421506093837638,3630,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.5,0.800162602
1/19/2015,2,2,0,9,0.9745869705631307,26.16,0.24725009204413087,10620,1.0834801753117647,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,59.0,0.800117103
1/19/2015,2,1,0,12,0.9745869705631307,2.9,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.793844697
1/19/2015,2,2,0,2,-0.7810256229139316,22.94,-0.09788544091508113,10170,0.8751323933214639,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.5,0.750517565
1/19/2015,2,2,0,4,-0.7810256229139316,22.52,-0.25059307627681787,10260,1.0834801753117647,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.750068049
1/19/2015,2,2,0,3,-0.7810256229139316,22.52,0.06970242451069586,10170,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.5,0.750062751
1/19/2015,2,2,0,10,-0.7810256229139316,22.52,-0.23406141588998294,10080,1.0834801753117647,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.0,0.750057359
1/19/2015,2,2,0,11,-0.7810256229139316,14.89,0.6952319549339117,10260,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.700170388
1/19/2015,2,1,0,8,0.9745869705631307,2.9,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.683806818
1/19/2015,2,2,0,5,-1.2495473468233032,20.4,0.3455172307861138,8280,0.8406151769834007,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,58.0,0.650066445
1/19/2015,2,2,0,7,0.9745869705631307,48.84,-0.03252306444066576,10260,0.7754858342115337,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.576460393
1/19/2015,2,2,0,1,-1.8827606457445678,22.94,0.7066503045916323,10170,0.7754858342115337,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.5,0.549969429
1/19/2015,2,1,0,10,-0.7810256229139316,3.94,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.538399621
1/19/2015,2,1,0,11,-0.7810256229139316,4.15,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.409545455
1/19/2015,2,2,0,12,-2.0421094436074707,15.26,0.09867351547553202,6120,0.6620321554402981,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,34.0,0.35021836
1/20/2015,2,1,4,5,-0.7810256229139316,4.15,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,1.033570076
1/20/2015,2,2,4,6,0.9745869705631307,11.41,-0.019277407553305415,5580,1.0834801753117647,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,31.0,0.800261486
1/20/2015,2,2,4,8,0.9745869705631307,25.9,0.6227372906493658,10170,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.5,0.800128721
1/20/2015,2,2,4,9,0.9745869705631307,26.16,-1.748179649792263,10620,1.0834801753117647,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,59.0,0.800117103
1/20/2015,2,2,4,4,-0.7810256229139316,22.52,-0.14310341623990613,10260,1.0834801753117647,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.750068049
1/20/2015,2,2,4,10,-0.7810256229139316,22.52,0.09326680226472994,10080,1.0834801753117647,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.0,0.750057359
1/20/2015,2,2,4,3,-0.7810256229139316,22.52,0.13974409367869597,8460,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.750037968
1/20/2015,2,2,4,2,-0.7810256229139316,22.94,0.5162622667271656,10260,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.750031898
1/20/2015,2,1,4,9,0.9745869705631307,3.94,0.23783672500679165,1800,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,10.0,0.72830303
1/20/2015,2,2,4,11,-0.7810256229139316,14.89,0.7194379332903679,10260,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.700170388
1/20/2015,2,2,4,5,-0.7810256229139316,20.4,0.4993739300012531,10260,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.700063796
1/20/2015,2,1,4,8,0.9745869705631307,2.9,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.639867424
1/20/2015,2,2,4,12,-1.8827606457445678,15.26,0.4993739300012531,3720,0.6620321554402981,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,34.0,0.500290419
1/20/2015,2,2,4,7,-2.0421094436074707,22.94,0.6461512083872244,10080,0.7754858342115337,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.0,0.400332792
1/20/2015,2,1,4,11,-0.7810256229139316,4.15,0.23783672500679165,2700,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,15.0,0.362666667
1/21/2015,2,1,5,4,-0.07549961875831487,4.3,0.23783672500679165,6000,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,20.0,0.978525641
1/21/2015,2,1,5,2,-0.7810256229139316,3.94,0.23783672500679165,5100,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,17.0,0.912202112
1/21/2015,2,2,5,4,-0.07549961875831487,22.52,-0.47879092014733643,10080,1.2433250316463211,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.0,0.900556277
1/21/2015,2,2,5,6,0.9745869705631307,11.61,-0.2797973223834068,5760,1.1536979825685238,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,89.0,0.850410511
1/21/2015,2,1,5,9,0.9745869705631307,3.94,0.23783672500679165,2400,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.827147436
1/21/2015,2,2,5,8,0.9745869705631307,25.9,-1.17324373250309,7470,0.8751323933214639,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.5,0.800436542
1/21/2015,2,2,5,2,-0.7810256229139316,22.94,0.6050402242483107,10500,1.0636757587456211,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.800415742
1/21/2015,2,2,5,10,-0.7810256229139316,22.52,0.2641727028457512,10080,1.1536979825685238,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.0,0.800020563
1/21/2015,2,1,5,5,-0.7810256229139316,4.15,0.23783672500679165,2400,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.758173077
1/21/2015,2,2,5,5,-0.7810256229139316,20.4,0.5782707701885313,10440,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,58.0,0.750344828
1/21/2015,2,2,5,3,-0.7810256229139316,22.52,0.14858476809086132,10260,1.0834801753117647,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.750068049
1/21/2015,2,2,5,11,-0.7810256229139316,14.89,1.0323046135623168,10260,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.700170388
1/21/2015,2,2,5,1,-1.2495473468233032,22.94,0.849482225782853,10260,0.8284097417689565,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.700029771
1/21/2015,2,2,5,12,-1.5568516894049635,15.26,0.32912391079294545,6360,0.6620321554402981,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,34.0,0.60017284
1/21/2015,2,1,5,8,0.9745869705631307,2.9,0.23783672500679165,2400,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.594871795
1/21/2015,2,2,5,9,0.9745869705631307,54.56,-0.6392088002428399,4140,0.7610906906136743,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,58.0,0.520237649
1/21/2015,2,1,5,1,-1.2495473468233032,3.94,0.23783672500679165,2400,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.505128205
1/21/2015,2,2,5,7,-1.8827606457445678,22.52,1.0132898029283401,10080,0.6620321554402981,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.0,0.500241342
1/21/2015,2,1,5,11,-0.7810256229139316,4.15,0.23783672500679165,2700,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,9.0,0.470769231
1/22/2015,3,1,3,7,-1.5568516894049635,3.94,0.23783672500679165,6000,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,10.0,0.957638889
1/22/2015,3,1,3,10,-0.07549961875831487,3.94,0.23783672500679165,8400,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,14.0,0.940701058
1/22/2015,3,2,3,4,-0.07549961875831487,22.52,-0.6343303389853359,10080,1.1844133364776332,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.0,0.849983766
1/22/2015,3,2,3,2,-0.7810256229139316,22.94,0.7321647694657119,10620,1.0636757587456211,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.800302791
1/22/2015,3,2,3,6,0.9745869705631307,11.61,-0.19930019748117275,6360,1.0834801753117647,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,32.0,0.800191989
1/22/2015,3,2,3,10,-0.07549961875831487,22.52,0.4621441805054079,10080,1.0281916662279078,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.0,0.800020563
1/22/2015,3,2,3,1,-0.7810256229139316,22.94,0.5482051241398386,12180,1.0834801753117647,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.750162367
1/22/2015,3,2,3,3,-0.7810256229139316,22.52,0.32747883047612086,10260,1.0834801753117647,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.750068049
1/22/2015,3,1,3,5,-0.7810256229139316,4.15,0.23783672500679165,9000,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,15.0,0.742901235
1/22/2015,3,2,3,5,-0.7810256229139316,20.4,0.6895044253700543,10440,0.8965772252683996,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,58.0,0.700250784
1/22/2015,3,2,3,11,-0.7810256229139316,14.89,1.1894639296185396,10260,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.700170388
1/22/2015,3,1,3,4,-0.07549961875831487,4.3,0.23783672500679165,9000,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,15.0,0.670216049
1/22/2015,3,1,3,1,-0.7810256229139316,3.94,0.23783672500679165,15000,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,25.0,0.649662222
1/22/2015,3,1,3,2,-0.7810256229139316,3.94,0.23783672500679165,15000,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,25.0,0.649662222
1/22/2015,3,1,3,6,0.9745869705631307,2.9,0.23783672500679165,4800,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.626822917
1/22/2015,3,2,3,12,-1.5568516894049635,15.26,0.7066503045916323,6960,0.6620321554402981,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,34.0,0.600436426
1/22/2015,3,2,3,7,-1.5568516894049635,22.52,1.1846846407131015,10260,0.6620321554402981,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.60041361
1/22/2015,3,2,3,8,0.9745869705631307,40.99,-0.1490632065706948,10770,0.7754858342115337,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.5,0.555500132
1/22/2015,3,2,3,9,-1.8827606457445678,29.12,-0.16903443482138839,10440,0.7754858342115337,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,58.0,0.500547544
1/22/2015,3,1,3,3,-0.7810256229139316,3.94,0.23783672500679165,12000,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,20.0,0.460578704
1/22/2015,3,1,3,8,0.9745869705631307,2.9,0.23783672500679165,4800,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.397743056
1/22/2015,3,1,3,12,-1.5568516894049635,4.08,0.23783672500679165,5400,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,9.0,0.327407407
1/24/2015,3,1,1,5,-0.7810256229139316,4.15,0.23783672500679165,2700,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,15.0,0.966666667
1/24/2015,3,1,1,10,-0.07549961875831487,3.94,0.23783672500679165,1800,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,10.0,0.937242424
1/24/2015,3,1,1,8,0.9745869705631307,2.9,0.23783672500679165,1620,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,9.0,0.910521886
1/24/2015,3,2,1,2,-0.07549961875831487,22.94,0.8642988790696802,10260,1.2433250316463211,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.90064806
1/24/2015,3,2,1,4,-0.07549961875831487,22.52,-0.7136433786991442,10260,1.2433250316463211,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.900321106
1/24/2015,3,1,1,11,-0.07549961875831487,4.15,0.23783672500679165,1800,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,10.0,0.896022727
1/24/2015,3,1,1,3,-0.07549961875831487,3.94,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.895454545
1/24/2015,3,1,1,7,-1.2495473468233032,3.94,0.23783672500679165,2160,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,12.0,0.870580808
1/24/2015,3,1,1,12,-0.7810256229139316,4.08,0.23783672500679165,1620,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,9.0,0.858585859
1/24/2015,3,2,1,1,-0.7810256229139316,22.94,0.6780123593076187,10260,1.1536979825685238,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.800643806
1/24/2015,3,2,1,10,-0.07549961875831487,22.52,0.468386069564827,10080,1.12022626737087,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.0,0.80062987
1/24/2015,3,2,1,6,0.9745869705631307,11.61,-0.09204816971629268,5640,1.0834801753117647,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,32.0,0.800537143
1/24/2015,3,2,1,3,-0.07549961875831487,22.52,0.3634304278581752,10260,1.12022626737087,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.80035194
1/24/2015,3,2,1,12,-0.07549961875831487,15.26,0.4433284365281647,6120,0.8965772252683996,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,34.0,0.750079323
1/24/2015,3,2,1,11,-0.07549961875831487,42.97,0.3892664707341892,10260,1.0355570481277037,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.750041201
1/24/2015,3,2,1,5,-0.7810256229139316,20.4,0.5451796075488422,10440,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,58.0,0.700250784
1/24/2015,3,1,1,4,-0.07549961875831487,4.3,0.23783672500679165,2160,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,12.0,0.651515152
1/24/2015,3,2,1,7,-1.2495473468233032,22.52,0.4100702477656197,10170,0.7145577897630924,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.5,0.650416734
1/24/2015,3,2,1,9,-1.5568516894049635,29.12,-0.26098281921458455,6660,0.6620321554402981,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,58.0,0.600125217
1/24/2015,3,1,1,2,-0.07549961875831487,3.94,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.578314394
1/24/2015,3,1,1,1,-0.7810256229139316,3.94,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.578314394
1/24/2015,3,2,1,8,-2.0421094436074707,15.09,0.6432357317633122,9360,0.6620321554402981,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,52.0,0.34998951
1/24/2015,3,1,1,9,-1.5568516894049635,3.94,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.261174242
1/25/2015,3,1,2,5,-0.7810256229139316,4.15,0.23783672500679165,3060,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,17.0,0.973796791
1/25/2015,3,1,2,2,-0.07549961875831487,3.94,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.970075758
1/25/2015,3,1,2,1,-0.7810256229139316,3.94,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.970075758
1/25/2015,3,1,2,3,-0.07549961875831487,3.94,0.23783672500679165,1620,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,9.0,0.961784512
1/25/2015,3,1,2,10,-0.07549961875831487,3.94,0.23783672500679165,3420,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,19.0,0.955151515
1/25/2015,3,1,2,4,-0.07549961875831487,4.3,0.23783672500679165,2160,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,12.0,0.952020202
1/25/2015,3,2,2,4,-0.07549961875831487,22.52,-0.3848884035595538,10260,1.2433250316463211,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.900321106
1/25/2015,3,2,2,2,-0.07549961875831487,22.94,0.9043019445063472,10530,1.1844133364776332,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,58.5,0.850223776
1/25/2015,3,2,2,1,-0.7810256229139316,22.94,0.9645221958110158,10530,1.1536979825685238,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,58.5,0.800909609
1/25/2015,3,2,2,3,-0.07549961875831487,22.52,0.7109196426974056,10350,1.0281916662279078,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.5,0.800513307
1/25/2015,3,2,2,6,0.9745869705631307,11.61,0.22165412635604648,5760,1.0834801753117647,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,32.0,0.800386364
1/25/2015,3,2,2,10,-0.07549961875831487,22.52,0.5916893733732332,10080,1.12022626737087,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.0,0.800020563
1/25/2015,3,1,2,7,-1.2495473468233032,3.94,0.23783672500679165,2520,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,14.0,0.749188312
1/25/2015,3,2,2,7,-0.7810256229139316,22.52,-1.9130271146125324,10170,0.8965772252683996,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.5,0.7005417
1/25/2015,3,2,2,12,-0.7810256229139316,15.26,0.4116636535633673,6120,0.8965772252683996,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,34.0,0.70043672
1/25/2015,3,2,2,5,-0.7810256229139316,20.4,0.28265927570926747,10440,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,58.0,0.700250784
1/25/2015,3,2,2,9,-1.2495473468233032,29.12,0.05325807816013805,10440,0.7145577897630924,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,58.0,0.650407524
1/25/2015,3,1,2,12,-0.7810256229139316,4.08,0.23783672500679165,1620,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,9.0,0.618181818
1/25/2015,3,2,2,11,-0.07549961875831487,42.97,-1.268075144649111,10260,0.8965772252683996,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.59114168
1/25/2015,3,2,2,8,-1.8827606457445678,15.09,0.7976643757384823,720,0.6620321554402981,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,52.0,0.500061916
1/25/2015,3,1,2,8,0.9745869705631307,2.9,0.23783672500679165,720,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,4.0,0.329545455
1/26/2015,3,1,0,3,-0.07549961875831487,3.94,0.23783672500679165,1800,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,10.0,1.059621212
1/26/2015,3,1,0,10,-0.07549961875831487,3.94,0.23783672500679165,3780,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,21.0,0.997792208
1/26/2015,3,1,0,4,-0.07549961875831487,4.3,0.23783672500679165,2160,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,12.0,0.963699495
1/26/2015,3,1,0,5,-0.7810256229139316,4.15,0.23783672500679165,2700,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,15.0,0.959191919
1/26/2015,3,1,0,2,-0.07549961875831487,3.94,0.23783672500679165,1800,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,10.0,0.910378788
1/26/2015,3,1,0,1,-0.7810256229139316,3.94,0.23783672500679165,1800,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,10.0,0.910378788
1/26/2015,3,2,0,4,0.9745869705631307,22.52,-0.07848130405931975,10170,1.0636757587456211,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.5,0.850312684
1/26/2015,3,2,0,6,0.9745869705631307,11.61,0.027461447397242943,5760,0.9890839362127986,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,32.0,0.800386364
1/26/2015,3,2,0,3,-0.07549961875831487,22.52,0.8345841351094484,10260,1.12022626737087,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.80035194
1/26/2015,3,2,0,2,-0.07549961875831487,22.94,1.0686991043314347,10260,1.0281916662279078,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.800034024
1/26/2015,3,2,0,1,-0.7810256229139316,22.94,1.044908686951207,10440,1.0636757587456211,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,58.0,0.800023511
1/26/2015,3,2,0,10,-0.07549961875831487,22.52,0.3373335976327044,10080,1.0281916662279078,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,56.0,0.800020563
1/26/2015,3,1,0,12,-0.7810256229139316,4.08,0.23783672500679165,1620,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,9.0,0.769292929
1/26/2015,3,2,0,5,-0.07549961875831487,20.4,0.11124421233523171,10320,1.0355570481277037,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,58.0,0.750031447
1/26/2015,3,2,0,9,-0.7810256229139316,29.12,0.15563513211851035,10440,0.8965772252683996,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,58.0,0.70061442
1/26/2015,3,2,0,12,-0.7810256229139316,15.26,0.47616751795148066,6120,0.8965772252683996,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,34.0,0.70043672
1/26/2015,3,1,0,7,-1.2495473468233032,3.94,0.23783672500679165,1440,-0.9783536961791398,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,8.0,0.646306818
1/26/2015,3,2,0,8,-1.5568516894049635,15.09,0.7448314616573666,360,0.6620321554402981,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,52.0,0.600143365
1/26/2015,3,2,0,11,-2.0421094436074707,28.08,-0.658825609406509,10260,0.6620321554402981,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,0.350066986
1/27/2015,3,2,4,2,-0.07549961875831487,22.52,0.9029779404455102,6840,1.3353162981388222,-0.1235604126430431,-0.12356041264304309,-0.3741657171882538,57.0,1.000230409
